ablation,graph_family,graph_params,setting_tasks,setting_processors,seed,split,HEFT,CPOP,RKHS_BO,template_features,theta,llm_response
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,40,test,1446.0,1446.0,1467.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,41,test,1419.0,1453.0,1420.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,42,test,1409.0,1420.0,1442.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,43,test,1385.0,1380.0,1391.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,44,test,1508.0,1510.0,1508.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,45,test,1421.0,1430.0,1432.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,46,test,1458.0,1458.0,1459.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,47,test,1372.0,1369.0,1349.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,48,test,1438.0,1432.0,1445.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,2,49,test,1460.0,1481.0,1444.0,"depth,in_degree,out_degree,fork,comm_weight","{'depth': -0.5687782828220618, 'in_degree': -1.2244641964313767, 'out_degree': 2.667662193265496, 'fork': -0.80217705230968, 'comm_weight': 0.507724641611443}","depth,in_degree,out_degree,comm_weight,fork"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,40,test,1240.0,1247.0,1247.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,41,test,1159.0,1164.0,1159.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,42,test,1181.0,1181.0,1181.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,43,test,1178.0,1177.0,1177.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,44,test,1198.0,1200.0,1197.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,45,test,1190.0,1185.0,1196.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,46,test,1233.0,1248.0,1233.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,47,test,1133.0,1143.0,1133.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,48,test,1205.0,1208.0,1205.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,4,49,test,1126.0,1126.0,1126.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.26475374644526617, 'depth': -0.10576649440587066, 'in_degree': -1.311926768348123, 'out_degree': 0.3019423127305345, 'comm_weight': 2.068513572920552}","rank_u,depth,in_degree,comm_weight,out_degree"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,40,test,1063.0,1063.0,1063.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,41,test,1094.0,1094.0,1094.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,42,test,1096.0,1096.0,1092.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,43,test,1034.0,1034.0,1034.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,44,test,1069.0,1069.0,1068.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,45,test,1062.0,1062.0,1061.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,46,test,1066.0,1067.0,1060.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,47,test,915.0,915.0,915.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,48,test,1105.0,1101.0,1099.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
full_rkhs,watts_strogatz,"{'k': 4, 'p': 0.1}",100,8,49,test,1027.0,1027.0,1027.0,"rank_u,depth,in_degree,out_degree,comm_weight","{'rank_u': 0.7658478968338533, 'depth': -1.708292355493928, 'in_degree': 1.7339250510256554, 'out_degree': -2.6099273851885525, 'comm_weight': -0.3258145008097123}","rank_u,depth,in_degree,out_degree,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,40,test,165.0,202.0,175.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,41,test,125.0,155.0,145.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,42,test,168.0,183.0,171.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,43,test,161.0,198.0,153.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,44,test,198.0,240.0,198.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,45,test,174.0,183.0,173.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,46,test,155.0,167.0,173.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,47,test,151.0,163.0,159.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,48,test,169.0,204.0,173.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,2,49,test,139.0,156.0,155.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,4,40,test,90.0,111.0,111.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,41,test,90.0,104.0,104.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,42,test,103.0,103.0,103.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,43,test,79.0,106.0,106.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,44,test,142.0,157.0,157.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,45,test,102.0,102.0,102.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,46,test,98.0,106.0,106.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,47,test,91.0,91.0,91.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,48,test,100.0,109.0,109.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,4,49,test,94.0,113.0,118.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},20,8,40,test,77.0,77.0,77.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,41,test,66.0,63.0,66.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,42,test,68.0,70.0,69.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,43,test,59.0,69.0,59.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,44,test,95.0,95.0,95.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,45,test,80.0,80.0,80.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,46,test,92.0,92.0,92.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,47,test,80.0,80.0,80.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,48,test,73.0,79.0,75.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},20,8,49,test,104.0,104.0,104.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,40,test,399.0,528.0,417.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,41,test,406.0,480.0,453.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,42,test,402.0,500.0,429.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,43,test,432.0,476.0,464.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,44,test,384.0,472.0,431.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,45,test,393.0,481.0,432.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,46,test,405.0,529.0,438.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,47,test,424.0,525.0,447.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,48,test,368.0,424.0,412.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,2,49,test,398.0,468.0,413.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","rank_u,depth,in_degree,fork,comm_weight"
no_bo,random,{'edge_prob': 0.2},50,4,40,test,199.0,228.0,228.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},50,4,41,test,233.0,298.0,300.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
no_bo,random,{'edge_prob': 0.2},50,4,42,test,227.0,265.0,265.0,"rank_u,rank_d,depth,in_degree,fork","{'rank_u': 1.0, 'rank_d': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0}","rank_u,rank_d,depth,in_degree,fork"
